sale_id,transaction_id,line_number,customer_id,product_id,transaction_date,quantity,unit_price,discount_amount,tax_amount,payment_method,channel,store_id
STG-0006059,TXN-0004213,1,CUST-00253,PROD-0023,2024-09-20,2,248.85,24.89,28.88,Apple Pay,In-Store,STORE-006
STG-0006060,TXN-0004214,1,CUST-00466,PROD-0060,2023-12-03,4,34.76,6.95,11.51,Cash,Mobile App,
STG-0006061,TXN-0004215,1,CUST-00138,PROD-0020,2023-07-27,1,1240.68,0.0,79.64,Debit Card,Mobile App,
STG-0006062,TXN-0004216,1,CUST-00344,PROD-0095,2023-10-20,2,11.57,0.0,2.06,Debit Card,Mobile App,
STG-0006063,TXN-0004216,2,CUST-00344,PROD-0028,2023-10-20,1,134.54,6.73,8.35,Debit Card,Mobile App,
STG-0006064,TXN-0004217,1,CUST-00369,PROD-0035,2023-04-24,1,36.16,0.0,3.59,Apple Pay,Online,
STG-0006065,TXN-0004217,2,CUST-00369,PROD-0050,2023-04-24,2,172.28,0.0,21.39,Apple Pay,Online,
STG-0006066,TXN-0004218,1,CUST-00061,PROD-0047,2024-08-25,2,118.75,11.88,15.09,Credit Card,Online,
STG-0006067,TXN-0004219,1,CUST-00422,PROD-0085,2022-04-11,1,36.31,0.0,2.26,Credit Card,In-Store,STORE-002
STG-0006068,TXN-0004220,1,CUST-00197,PROD-0054,2023-07-31,2,51.87,10.37,6.19,Cash,Mobile App,
STG-0006069,TXN-0004220,2,CUST-00197,PROD-0027,2023-07-31,1,142.87,0.0,11.62,Cash,Mobile App,
STG-0006070,TXN-0004221,1,CUST-00057,PROD-0036,2023-11-19,1,29.33,0.0,2.44,Credit Card,In-Store,STORE-003
STG-0006071,TXN-0004222,1,CUST-00247,PROD-0059,2024-07-05,4,91.16,0.0,22.81,Apple Pay,Online,
STG-0006072,TXN-0004222,2,CUST-00247,PROD-0024,2024-07-05,1,127.29,6.36,11.34,Apple Pay,Online,
STG-0006073,TXN-0004223,1,CUST-00461,PROD-0069,2024-11-17,1,432.49,0.0,29.55,PayPal,Online,
STG-0006074,TXN-0004224,1,CUST-00433,PROD-0064,2023-06-25,5,19.49,0.0,9.59,PayPal,Online,
STG-0006075,TXN-0004225,1,CUST-00376,PROD-0079,2023-08-01,1,61.44,3.07,5.6,Debit Card,In-Store,STORE-005
STG-0006076,TXN-0004225,2,CUST-00376,PROD-0095,2023-08-01,1,11.13,0.56,0.77,Debit Card,In-Store,STORE-005
STG-0006077,TXN-0004225,3,CUST-00376,PROD-0094,2023-08-01,3,29.56,13.3,4.68,Debit Card,In-Store,STORE-005
STG-0006078,TXN-0004226,1,CUST-00368,PROD-0096,2023-03-19,1,68.18,0.0,5.84,Apple Pay,Online,
STG-0006079,TXN-0004227,1,CUST-00065,PROD-0034,2023-10-23,1,51.6,5.16,3.58,Credit Card,Mobile App,
STG-0006080,TXN-0004228,1,CUST-00283,PROD-0022,2022-09-25,1,111.96,11.2,8.82,Credit Card,Online,
STG-0006081,TXN-0004229,1,CUST-00007,PROD-0039,2023-01-18,2,32.27,6.45,4.66,Credit Card,Mobile App,
STG-0006082,TXN-0004230,1,CUST-00129,PROD-0092,2023-01-26,2,23.65,2.36,2.75,PayPal,In-Store,STORE-006
STG-0006083,TXN-0004231,1,CUST-00089,PROD-0098,2024-01-15,1,51.39,5.14,4.11,Credit Card,In-Store,STORE-004
STG-0006084,TXN-0004232,1,CUST-00415,PROD-0090,2022-06-15,1,19.0,0.0,1.87,PayPal,Mobile App,
STG-0006085,TXN-0004233,1,CUST-00452,PROD-0020,2022-08-01,2,1294.84,0.0,165.49,Credit Card,Online,
STG-0006086,TXN-0004234,1,CUST-00478,PROD-0096,2023-01-26,2,67.11,0.0,9.25,PayPal,In-Store,STORE-009
STG-0006087,TXN-0004234,2,CUST-00478,PROD-0052,2023-01-26,3,37.46,0.0,10.63,PayPal,In-Store,STORE-009
STG-0006088,TXN-0004235,1,CUST-00280,PROD-0002,2023-12-19,1,927.75,46.39,60.74,Cash,Mobile App,
STG-0006089,TXN-0004236,1,CUST-00371,PROD-0053,2023-11-06,1,29.51,0.0,2.57,Cash,Online,
STG-0006090,TXN-0004237,1,CUST-00497,PROD-0008,2022-01-05,1,402.37,0.0,33.4,Credit Card,Online,
STG-0006091,TXN-0004238,1,CUST-00033,PROD-0062,2022-06-21,1,109.56,0.0,8.95,PayPal,In-Store,STORE-007
STG-0006092,TXN-0004239,1,CUST-00475,PROD-0042,2022-03-10,2,104.34,10.43,14.98,Cash,In-Store,STORE-005
STG-0006093,TXN-0004239,2,CUST-00475,PROD-0056,2022-03-10,2,47.63,0.0,8.19,Cash,In-Store,STORE-005
STG-0006094,TXN-0004240,1,CUST-00017,PROD-0069,2024-05-12,1,440.26,0.0,38.26,Debit Card,Online,
STG-0006095,TXN-0004241,1,CUST-00275,PROD-0090,2022-04-03,2,19.04,5.71,3.0,Credit Card,In-Store,STORE-005
STG-0006096,TXN-0004242,1,CUST-00091,PROD-0075,2022-07-04,1,90.8,9.08,6.69,Apple Pay,Online,
STG-0006097,TXN-0004242,2,CUST-00091,PROD-0052,2022-07-04,1,36.44,1.82,2.51,Apple Pay,Online,
STG-0006098,TXN-0004243,1,CUST-00456,PROD-0087,2024-03-09,3,19.07,5.72,5.11,Debit Card,Online,
STG-0006099,TXN-0004244,1,CUST-00441,PROD-0093,2022-07-10,4,26.2,20.96,7.32,Debit Card,Mobile App,
STG-0006100,TXN-0004244,2,CUST-00441,PROD-0021,2022-07-10,2,161.05,16.11,19.74,Debit Card,Mobile App,
STG-0006101,TXN-0004244,3,CUST-00441,PROD-0061,2022-07-10,3,136.99,0.0,33.57,Debit Card,Mobile App,
STG-0006102,TXN-0004245,1,CUST-00247,PROD-0037,2022-03-02,1,75.56,11.33,5.1,Debit Card,In-Store,STORE-006
STG-0006103,TXN-0004245,2,CUST-00247,PROD-0008,2022-03-02,2,406.92,40.69,72.57,Debit Card,In-Store,STORE-006
STG-0006104,TXN-0004246,1,CUST-00185,PROD-0076,2022-11-18,1,39.73,1.99,2.64,Credit Card,Mobile App,
STG-0006105,TXN-0004246,2,CUST-00185,PROD-0090,2022-11-18,3,18.88,5.66,4.37,Credit Card,Mobile App,
STG-0006106,TXN-0004247,1,CUST-00058,PROD-0026,2022-02-11,2,93.88,0.0,15.95,Cash,In-Store,STORE-006
STG-0006107,TXN-0004248,1,CUST-00165,PROD-0087,2023-10-03,1,19.22,1.92,1.18,PayPal,Online,
STG-0006108,TXN-0004248,2,CUST-00165,PROD-0089,2023-10-03,1,16.51,0.0,1.22,PayPal,Online,
STG-0006109,TXN-0004249,1,CUST-00189,PROD-0094,2024-05-10,1,29.79,1.49,1.97,Credit Card,In-Store,STORE-009
STG-0006110,TXN-0004250,1,CUST-00223,PROD-0036,2022-12-24,1,29.15,0.0,2.66,Debit Card,Online,
STG-0006111,TXN-0004251,1,CUST-00354,PROD-0093,2022-06-05,2,26.86,5.37,4.71,Cash,In-Store,STORE-004
STG-0006112,TXN-0004251,2,CUST-00354,PROD-0040,2022-06-05,1,74.17,0.0,5.27,Cash,In-Store,STORE-004
STG-0006113,TXN-0004252,1,CUST-00215,PROD-0063,2023-11-30,1,48.14,0.0,4.37,PayPal,Online,
STG-0006114,TXN-0004253,1,CUST-00113,PROD-0009,2023-09-12,1,730.33,0.0,45.82,PayPal,Online,
STG-0006115,TXN-0004254,1,CUST-00084,PROD-0008,2023-03-06,1,411.76,0.0,29.35,PayPal,Online,
STG-0006116,TXN-0004254,2,CUST-00084,PROD-0080,2023-03-06,3,16.21,0.0,3.54,PayPal,Online,
STG-0006117,TXN-0004255,1,CUST-00233,PROD-0053,2022-05-20,1,30.01,0.0,1.93,Debit Card,Mobile App,
STG-0006118,TXN-0004256,1,CUST-00405,PROD-0035,2024-01-30,2,35.75,0.0,6.3,Cash,Mobile App,
STG-0006119,TXN-0004256,2,CUST-00405,PROD-0029,2024-01-30,1,80.6,0.0,5.27,Cash,Mobile App,
STG-0006120,TXN-0004257,1,CUST-00229,PROD-0076,2022-09-09,3,40.71,24.43,9.19,Debit Card,Online,
STG-0006121,TXN-0004257,2,CUST-00229,PROD-0001,2022-09-09,1,890.45,0.0,63.25,Debit Card,Online,
STG-0006122,TXN-0004258,1,CUST-00109,PROD-0086,2023-10-21,2,21.95,2.19,3.06,Credit Card,Mobile App,
STG-0006123,TXN-0004259,1,CUST-00045,PROD-0014,2024-03-13,1,1396.32,0.0,126.23,Credit Card,In-Store,STORE-006
STG-0006124,TXN-0004259,2,CUST-00045,PROD-0029,2024-03-13,2,76.73,0.0,10.16,Credit Card,In-Store,STORE-006
STG-0006125,TXN-0004260,1,CUST-00341,PROD-0047,2022-03-08,1,124.93,0.0,9.42,Debit Card,Online,
STG-0006126,TXN-0004260,2,CUST-00341,PROD-0057,2022-03-08,2,50.31,0.0,6.21,Debit Card,Online,
STG-0006127,TXN-0004260,3,CUST-00341,PROD-0044,2022-03-08,1,161.79,0.0,9.77,Debit Card,Online,
STG-0006128,TXN-0004261,1,CUST-00311,PROD-0040,2024-04-25,1,76.25,0.0,6.33,Cash,In-Store,STORE-006
STG-0006129,TXN-0004261,2,CUST-00311,PROD-0097,2024-04-25,2,61.43,12.29,8.11,Cash,In-Store,STORE-006
STG-0006130,TXN-0004262,1,CUST-00050,PROD-0073,2022-01-21,4,151.28,121.02,46.12,Credit Card,In-Store,STORE-010
STG-0006131,TXN-0004263,1,CUST-00017,PROD-0004,2024-03-13,4,873.49,524.09,208.67,Debit Card,In-Store,STORE-009
STG-0006132,TXN-0004264,1,CUST-00465,PROD-0052,2022-06-01,1,37.03,0.0,2.44,Cash,Online,
STG-0006133,TXN-0004265,1,CUST-00026,PROD-0091,2024-11-07,1,34.19,0.0,3.2,PayPal,Online,
STG-0006134,TXN-0004265,2,CUST-00026,PROD-0039,2024-11-07,1,32.09,1.6,2.98,PayPal,Online,
STG-0006135,TXN-0004266,1,CUST-00146,PROD-0017,2023-07-23,2,915.02,0.0,132.46,Credit Card,Mobile App,
STG-0006136,TXN-0004266,2,CUST-00146,PROD-0083,2023-07-23,1,37.78,0.0,2.75,Credit Card,Mobile App,
STG-0006137,TXN-0004267,1,CUST-00233,PROD-0068,2023-11-27,1,448.1,44.81,38.47,Cash,Online,
STG-0006138,TXN-0004267,2,CUST-00233,PROD-0064,2023-11-27,3,19.16,0.0,5.7,Cash,Online,
STG-0006139,TXN-0004268,1,CUST-00247,PROD-0009,2022-06-16,2,707.77,70.78,113.9,Credit Card,In-Store,STORE-010
STG-0006140,TXN-0004269,1,CUST-00117,PROD-0023,2022-08-19,5,247.9,61.98,117.59,Credit Card,In-Store,STORE-008
STG-0006141,TXN-0004270,1,CUST-00499,PROD-0071,2024-07-09,5,85.37,85.37,33.99,Credit Card,In-Store,STORE-005
STG-0006142,TXN-0004270,2,CUST-00499,PROD-0031,2024-07-09,1,51.67,0.0,3.54,Credit Card,In-Store,STORE-005
STG-0006143,TXN-0004271,1,CUST-00091,PROD-0058,2022-02-17,3,40.68,18.31,6.4,Credit Card,Online,
STG-0006144,TXN-0004271,2,CUST-00091,PROD-0062,2022-02-17,1,109.95,0.0,7.55,Credit Card,Online,
STG-0006145,TXN-0004272,1,CUST-00477,PROD-0037,2022-06-18,4,73.96,14.79,24.33,Debit Card,In-Store,STORE-003
STG-0006146,TXN-0004273,1,CUST-00227,PROD-0096,2023-06-17,1,66.21,0.0,4.88,Credit Card,Online,
STG-0006147,TXN-0004274,1,CUST-00491,PROD-0089,2024-12-30,3,17.18,5.15,4.58,Credit Card,Online,
STG-0006148,TXN-0004275,1,CUST-00080,PROD-0080,2022-04-05,2,16.78,1.68,2.35,Debit Card,In-Store,STORE-006
STG-0006149,TXN-0004275,2,CUST-00080,PROD-0014,2022-04-05,2,1395.22,139.52,262.25,Debit Card,In-Store,STORE-006
STG-0006150,TXN-0004275,3,CUST-00080,PROD-0019,2022-04-05,1,938.79,140.82,73.38,Debit Card,In-Store,STORE-006
STG-0006151,TXN-0004276,1,CUST-00121,PROD-0057,2023-12-21,1,51.64,0.0,4.71,Debit Card,Online,
STG-0006152,TXN-0004277,1,CUST-00117,PROD-0026,2022-05-12,3,91.25,0.0,19.53,Apple Pay,In-Store,STORE-006
STG-0006153,TXN-0004278,1,CUST-00360,PROD-0099,2022-10-31,1,79.37,7.94,6.78,Debit Card,Online,
STG-0006154,TXN-0004278,2,CUST-00360,PROD-0026,2022-10-31,1,93.11,0.0,6.62,Debit Card,Online,
STG-0006155,TXN-0004279,1,CUST-00304,PROD-0057,2024-02-29,2,51.57,0.0,9.24,PayPal,Online,
STG-0006156,TXN-0004280,1,CUST-00109,PROD-0045,2022-03-07,1,101.85,0.0,9.36,Credit Card,In-Store,STORE-005
STG-0006157,TXN-0004280,2,CUST-00109,PROD-0073,2022-03-07,5,152.38,0.0,60.35,Credit Card,In-Store,STORE-005
STG-0006158,TXN-0004281,1,CUST-00253,PROD-0022,2023-09-27,4,107.68,0.0,36.52,Debit Card,In-Store,STORE-003
STG-0006159,TXN-0004282,1,CUST-00266,PROD-0052,2023-12-05,1,36.17,0.0,3.6,Apple Pay,Mobile App,
STG-0006160,TXN-0004283,1,CUST-00313,PROD-0036,2022-06-07,2,29.66,0.0,5.93,Credit Card,Online,
STG-0006161,TXN-0004283,2,CUST-00313,PROD-0092,2022-06-07,1,24.29,1.21,1.46,Credit Card,Online,
STG-0006162,TXN-0004284,1,CUST-00464,PROD-0007,2023-01-18,1,740.78,0.0,57.08,Credit Card,In-Store,STORE-010
STG-0006163,TXN-0004285,1,CUST-00465,PROD-0094,2022-03-25,1,28.65,0.0,1.74,PayPal,Mobile App,
STG-0006164,TXN-0004286,1,CUST-00207,PROD-0088,2023-12-19,1,21.12,0.0,1.67,Cash,In-Store,STORE-003
STG-0006165,TXN-0004287,1,CUST-00493,PROD-0038,2022-12-23,1,69.23,6.92,4.33,Credit Card,In-Store,STORE-007
STG-0006166,TXN-0004288,1,CUST-00493,PROD-0085,2023-05-31,2,36.57,14.63,5.42,Credit Card,Mobile App,
STG-0006167,TXN-0004288,2,CUST-00493,PROD-0006,2023-05-31,2,948.33,0.0,182.82,Credit Card,Mobile App,
STG-0006168,TXN-0004289,1,CUST-00450,PROD-0098,2022-05-04,1,49.99,0.0,3.32,Credit Card,In-Store,STORE-003
STG-0006169,TXN-0004290,1,CUST-00493,PROD-0060,2022-03-16,1,34.6,1.73,2.66,Credit Card,Online,
STG-0006170,TXN-0004291,1,CUST-00452,PROD-0039,2023-03-23,1,31.39,0.0,1.91,Cash,Mobile App,
STG-0006171,TXN-0004292,1,CUST-00382,PROD-0045,2023-07-15,2,103.57,0.0,20.68,Debit Card,Online,
STG-0006172,TXN-0004293,1,CUST-00146,PROD-0012,2024-04-04,3,1398.52,209.78,283.56,PayPal,Mobile App,
STG-0006173,TXN-0004294,1,CUST-00409,PROD-0100,2023-03-05,1,38.87,3.89,2.39,Credit Card,In-Store,STORE-006
STG-0006174,TXN-0004295,1,CUST-00163,PROD-0007,2024-02-04,3,732.71,0.0,145.89,PayPal,Online,
STG-0006175,TXN-0004296,1,CUST-00207,PROD-0074,2023-04-12,1,144.82,21.72,9.76,Credit Card,Online,
STG-0006176,TXN-0004296,2,CUST-00207,PROD-0053,2023-04-12,1,29.39,0.0,1.78,Credit Card,Online,
STG-0006177,TXN-0004296,3,CUST-00207,PROD-0096,2023-04-12,5,67.94,0.0,22.64,Credit Card,Online,
STG-0006178,TXN-0004297,1,CUST-00364,PROD-0034,2022-11-06,1,52.46,10.49,3.13,Credit Card,In-Store,STORE-010
STG-0006179,TXN-0004298,1,CUST-00238,PROD-0061,2023-09-15,4,135.83,27.17,39.19,Credit Card,In-Store,STORE-002
STG-0006180,TXN-0004299,1,CUST-00092,PROD-0057,2022-09-29,4,50.83,0.0,13.08,PayPal,Mobile App,
STG-0006181,TXN-0004299,2,CUST-00092,PROD-0078,2022-09-29,1,15.51,1.55,0.97,PayPal,Mobile App,
STG-0006182,TXN-0004300,1,CUST-00275,PROD-0012,2022-06-27,1,1393.71,0.0,102.98,Credit Card,In-Store,STORE-006
STG-0006183,TXN-0004300,2,CUST-00275,PROD-0029,2022-06-27,1,79.71,7.97,5.64,Credit Card,In-Store,STORE-006
STG-0006184,TXN-0004301,1,CUST-00031,PROD-0031,2024-12-29,3,51.75,0.0,12.59,PayPal,Online,
STG-0006185,TXN-0004301,2,CUST-00031,PROD-0081,2024-12-29,3,39.35,23.61,8.1,PayPal,Online,
STG-0006186,TXN-0004301,3,CUST-00031,PROD-0029,2024-12-29,1,81.0,0.0,6.91,PayPal,Online,
STG-0006187,TXN-0004302,1,CUST-00374,PROD-0064,2022-11-02,1,18.76,0.0,1.25,Debit Card,In-Store,STORE-008
STG-0006188,TXN-0004303,1,CUST-00493,PROD-0031,2022-02-08,1,52.34,5.23,3.44,PayPal,Online,
STG-0006189,TXN-0004304,1,CUST-00260,PROD-0090,2022-01-28,3,19.23,5.77,4.06,Cash,Online,
STG-0006190,TXN-0004305,1,CUST-00454,PROD-0095,2024-05-27,1,11.03,0.0,0.89,Debit Card,Mobile App,
STG-0006191,TXN-0004305,2,CUST-00454,PROD-0060,2024-05-27,1,33.6,3.36,2.98,Debit Card,Mobile App,
STG-0006192,TXN-0004306,1,CUST-00382,PROD-0044,2023-11-07,3,161.5,48.45,41.91,Credit Card,Mobile App,
STG-0006193,TXN-0004307,1,CUST-00442,PROD-0033,2022-10-10,2,40.73,4.07,6.48,Debit Card,Mobile App,
STG-0006194,TXN-0004307,2,CUST-00442,PROD-0009,2022-10-10,1,723.71,0.0,46.48,Debit Card,Mobile App,
STG-0006195,TXN-0004308,1,CUST-00364,PROD-0036,2023-06-27,3,30.58,4.59,5.89,Debit Card,Online,
STG-0006196,TXN-0004308,2,CUST-00364,PROD-0074,2023-06-27,2,138.25,27.65,18.42,Debit Card,Online,
STG-0006197,TXN-0004309,1,CUST-00104,PROD-0061,2024-04-05,1,133.88,6.69,7.96,Debit Card,In-Store,STORE-004
STG-0006198,TXN-0004310,1,CUST-00185,PROD-0096,2024-03-31,1,68.55,3.43,6.43,Credit Card,Online,
STG-0006199,TXN-0004311,1,CUST-00311,PROD-0048,2024-11-16,1,235.83,23.58,14.62,Debit Card,In-Store,STORE-009
STG-0006200,TXN-0004312,1,CUST-00378,PROD-0078,2023-07-06,1,15.72,0.0,0.99,PayPal,Online,
STG-0006201,TXN-0004312,2,CUST-00378,PROD-0057,2023-07-06,1,49.52,0.0,4.37,PayPal,Online,
STG-0006202,TXN-0004313,1,CUST-00222,PROD-0059,2023-11-26,1,88.48,0.0,8.14,Debit Card,Online,
STG-0006203,TXN-0004314,1,CUST-00108,PROD-0036,2023-10-24,2,30.59,0.0,5.16,Apple Pay,Online,
STG-0006204,TXN-0004315,1,CUST-00185,PROD-0054,2024-12-28,4,53.21,21.28,15.1,Credit Card,In-Store,STORE-007
STG-0006205,TXN-0004316,1,CUST-00267,PROD-0056,2023-10-30,1,45.85,2.29,3.98,Credit Card,Online,
STG-0006206,TXN-0004317,1,CUST-00450,PROD-0079,2024-07-15,4,57.89,23.16,19.26,Credit Card,Online,
STG-0006207,TXN-0004318,1,CUST-00229,PROD-0095,2023-01-30,2,11.53,0.0,1.49,Credit Card,Mobile App,
STG-0006208,TXN-0004319,1,CUST-00247,PROD-0041,2024-02-10,1,155.68,7.78,9.6,Apple Pay,In-Store,STORE-010
STG-0006209,TXN-0004319,2,CUST-00247,PROD-0008,2024-02-10,1,412.44,61.87,28.69,Apple Pay,In-Store,STORE-010
STG-0006210,TXN-0004320,1,CUST-00170,PROD-0058,2022-02-16,2,38.63,11.59,5.09,Credit Card,In-Store,STORE-010
STG-0006211,TXN-0004321,1,CUST-00225,PROD-0062,2022-11-14,1,109.84,0.0,10.12,PayPal,In-Store,STORE-002
STG-0006212,TXN-0004322,1,CUST-00197,PROD-0027,2022-07-07,1,148.49,7.42,9.92,Debit Card,Mobile App,
STG-0006213,TXN-0004322,2,CUST-00197,PROD-0083,2022-07-07,5,37.93,9.48,13.18,Debit Card,Mobile App,
STG-0006214,TXN-0004323,1,CUST-00057,PROD-0099,2024-05-21,2,76.51,15.3,9.66,Credit Card,In-Store,STORE-008
STG-0006215,TXN-0004324,1,CUST-00410,PROD-0096,2022-01-09,4,67.55,0.0,23.95,Credit Card,In-Store,STORE-003
STG-0006216,TXN-0004325,1,CUST-00321,PROD-0030,2023-06-03,1,212.78,0.0,15.59,Apple Pay,Online,
STG-0006217,TXN-0004325,2,CUST-00321,PROD-0091,2023-06-03,1,34.52,3.45,2.27,Apple Pay,Online,
STG-0006218,TXN-0004326,1,CUST-00084,PROD-0078,2022-11-06,1,15.86,0.0,1.1,Credit Card,In-Store,STORE-003
STG-0006219,TXN-0004326,2,CUST-00084,PROD-0054,2022-11-06,2,53.28,0.0,8.28,Credit Card,In-Store,STORE-003
STG-0006220,TXN-0004326,3,CUST-00084,PROD-0062,2022-11-06,3,114.26,51.42,19.27,Credit Card,In-Store,STORE-003
STG-0006221,TXN-0004327,1,CUST-00180,PROD-0089,2024-11-08,1,16.89,0.0,1.37,Debit Card,Online,
STG-0006222,TXN-0004328,1,CUST-00422,PROD-0056,2022-11-08,3,46.11,0.0,12.43,Debit Card,Online,
STG-0006223,TXN-0004329,1,CUST-00229,PROD-0046,2024-07-31,1,145.7,7.29,13.37,Credit Card,In-Store,STORE-005
STG-0006224,TXN-0004330,1,CUST-00450,PROD-0057,2023-09-18,1,50.66,0.0,4.64,Debit Card,Online,
STG-0006225,TXN-0004331,1,CUST-00201,PROD-0065,2022-09-01,4,115.21,23.04,30.77,PayPal,Online,
STG-0006226,TXN-0004332,1,CUST-00058,PROD-0029,2023-11-14,1,78.05,7.8,5.12,PayPal,In-Store,STORE-010
STG-0006227,TXN-0004332,2,CUST-00058,PROD-0093,2023-11-14,1,26.39,0.0,2.01,PayPal,In-Store,STORE-010
STG-0006228,TXN-0004333,1,CUST-00363,PROD-0076,2023-01-30,1,39.1,0.0,3.13,Cash,In-Store,STORE-008
STG-0006229,TXN-0004334,1,CUST-00306,PROD-0072,2023-11-11,1,311.45,31.14,18.76,Apple Pay,In-Store,STORE-008
STG-0006230,TXN-0004335,1,CUST-00165,PROD-0018,2023-09-04,2,1275.36,0.0,240.91,Credit Card,Mobile App,
STG-0006231,TXN-0004336,1,CUST-00377,PROD-0068,2023-11-10,1,446.72,0.0,42.75,Debit Card,In-Store,STORE-005
STG-0006232,TXN-0004336,2,CUST-00377,PROD-0021,2023-11-10,1,160.43,8.02,14.33,Debit Card,In-Store,STORE-005
STG-0006233,TXN-0004337,1,CUST-00185,PROD-0014,2022-08-20,1,1399.91,209.99,97.77,PayPal,Online,
STG-0006234,TXN-0004338,1,CUST-00493,PROD-0060,2022-05-03,1,34.53,0.0,2.55,Apple Pay,In-Store,STORE-005
STG-0006235,TXN-0004339,1,CUST-00409,PROD-0049,2023-07-03,5,234.25,117.12,97.65,PayPal,Mobile App,
STG-0006236,TXN-0004340,1,CUST-00327,PROD-0066,2024-06-27,5,478.01,478.01,179.06,Apple Pay,In-Store,STORE-003
STG-0006237,TXN-0004340,2,CUST-00327,PROD-0016,2024-06-27,1,1427.23,0.0,131.85,Apple Pay,In-Store,STORE-003
STG-0006238,TXN-0004341,1,CUST-00179,PROD-0052,2022-04-10,1,36.87,7.37,1.89,Credit Card,Online,
STG-0006239,TXN-0004342,1,CUST-00044,PROD-0027,2024-03-25,1,148.74,0.0,9.84,Credit Card,Mobile App,
STG-0006240,TXN-0004343,1,CUST-00113,PROD-0099,2023-01-09,1,78.11,3.91,5.65,Debit Card,In-Store,STORE-002
STG-0006241,TXN-0004344,1,CUST-00382,PROD-0064,2022-08-03,1,19.46,0.0,1.51,PayPal,In-Store,STORE-008
STG-0006242,TXN-0004345,1,CUST-00369,PROD-0077,2024-12-22,1,86.86,4.34,6.94,Credit Card,Online,
STG-0006243,TXN-0004345,2,CUST-00369,PROD-0041,2024-12-22,1,163.24,8.16,14.61,Credit Card,Online,
STG-0006244,TXN-0004346,1,CUST-00017,PROD-0017,2024-01-08,2,939.73,0.0,155.31,Debit Card,In-Store,STORE-003
STG-0006245,TXN-0004347,1,CUST-00307,PROD-0098,2022-01-30,1,52.23,0.0,3.55,Debit Card,Online,
STG-0006246,TXN-0004348,1,CUST-00176,PROD-0037,2022-02-19,1,73.3,3.67,5.46,Cash,In-Store,STORE-002
STG-0006247,TXN-0004349,1,CUST-00273,PROD-0052,2022-03-31,1,37.12,0.0,3.49,PayPal,Mobile App,
STG-0006248,TXN-0004350,1,CUST-00200,PROD-0074,2023-02-18,2,139.5,13.95,24.39,Credit Card,Mobile App,
STG-0006249,TXN-0004350,2,CUST-00200,PROD-0005,2023-02-18,3,996.52,0.0,203.14,Credit Card,Mobile App,
STG-0006250,TXN-0004350,3,CUST-00200,PROD-0087,2023-02-18,3,19.39,2.91,5.24,Credit Card,Mobile App,
STG-0006251,TXN-0004351,1,CUST-00228,PROD-0061,2023-09-19,1,135.21,0.0,9.79,Credit Card,Online,
STG-0006252,TXN-0004352,1,CUST-00238,PROD-0037,2023-10-07,1,75.42,0.0,5.54,Credit Card,Online,
STG-0006253,TXN-0004353,1,CUST-00478,PROD-0011,2023-10-24,1,1338.45,66.92,122.7,PayPal,Online,
STG-0006254,TXN-0004353,2,CUST-00478,PROD-0026,2023-10-24,1,92.45,0.0,8.97,PayPal,Online,
STG-0006255,TXN-0004354,1,CUST-00161,PROD-0092,2022-06-05,1,23.87,0.0,2.04,Cash,In-Store,STORE-005
STG-0006256,TXN-0004355,1,CUST-00057,PROD-0077,2023-04-28,1,85.03,0.0,5.81,PayPal,Online,
STG-0006257,TXN-0004356,1,CUST-00309,PROD-0034,2023-05-29,1,51.96,7.79,4.38,Debit Card,Online,
STG-0006258,TXN-0004356,2,CUST-00309,PROD-0011,2023-05-29,1,1320.9,132.09,82.59,Debit Card,Online,
STG-0006259,TXN-0004357,1,CUST-00113,PROD-0078,2024-08-31,2,15.49,3.1,2.4,PayPal,Mobile App,
STG-0006260,TXN-0004358,1,CUST-00477,PROD-0064,2024-07-04,2,18.67,0.0,2.55,PayPal,Online,
STG-0006261,TXN-0004358,2,CUST-00477,PROD-0049,2024-07-04,1,238.73,11.94,14.56,PayPal,Online,
STG-0006262,TXN-0004359,1,CUST-00078,PROD-0045,2022-02-08,1,102.81,20.56,7.36,Cash,In-Store,STORE-008
STG-0006263,TXN-0004359,2,CUST-00078,PROD-0031,2022-02-08,1,52.04,0.0,3.62,Cash,In-Store,STORE-008
STG-0006264,TXN-0004360,1,CUST-00247,PROD-0076,2022-04-16,1,40.35,0.0,3.11,PayPal,In-Store,STORE-010
STG-0006265,TXN-0004361,1,CUST-00109,PROD-0098,2022-06-30,4,49.88,0.0,19.56,Debit Card,Online,
STG-0006266,TXN-0004362,1,CUST-00108,PROD-0027,2022-03-20,1,147.94,0.0,10.95,Cash,Mobile App,
STG-0006267,TXN-0004362,2,CUST-00108,PROD-0067,2022-03-20,1,303.24,30.32,27.23,Cash,Mobile App,
STG-0006268,TXN-0004363,1,CUST-00080,PROD-0052,2023-11-26,1,37.0,1.85,2.39,Credit Card,Mobile App,
STG-0006269,TXN-0004364,1,CUST-00042,PROD-0053,2024-07-03,1,29.51,1.48,2.42,Debit Card,In-Store,STORE-010
STG-0006270,TXN-0004365,1,CUST-00247,PROD-0035,2024-01-25,1,35.73,0.0,2.77,Cash,In-Store,STORE-008
STG-0006271,TXN-0004365,2,CUST-00247,PROD-0087,2024-01-25,2,18.7,0.0,3.66,Cash,In-Store,STORE-008
STG-0006272,TXN-0004366,1,CUST-00025,PROD-0057,2024-11-01,2,51.02,20.41,6.68,Debit Card,In-Store,STORE-002
